,id,date,tweet,likes_count,hashtags,sentiment
0,1290437184873529348,2020-08-03,コストコにシルバニア森のバレエ劇場(海外版)2998円  昨日より140円ぐらい更にお得になっている。ポチろうか悩み中。娘ペルシャネコ、私カワウソが無限に欲しい😍  シルバニアファミリー 人形 赤ちゃんコレクション 赤ちゃんパーティーシリーズBOX(12pack入り) BB-03  https://t.co/myueNqZABH #Amazon,20,['amazon'],0.0
1,1290437075418914816,2020-08-03,The reviews are coming in and my new Amazon Prime special has 5 stars!!! Watch and review it! It’s FREE with Prime and cheap if you don’t have Prime. Just like me! 😉,15,[],0.16339082792207793
2,1290437048403361794,2020-08-03,@DavidLammy @amazon Wtf,49,[],-0.5
3,1290436448454356994,2020-08-03,"Another 5* review for THE HIGHLANDER’S FORBIDDEN MISTRESS. “These two characters are layered with irresistible traits and emotions that make them come alive on the page.” Linda, GoodReads #HistoricalRomance  Amazon:  https://t.co/ijZq7gzpm4  Kobo:  https://t.co/hhrGtDTbSB  https://t.co/Ron2iNw74Y",42,['historicalromance'],0.05
4,1290436348810321923,2020-08-03,Pokémon Detective Pikachu Battle Figure 6pc Multi-pack $9.98 via Amazon (Prime Eligible).  https://t.co/w11u7fREJl  https://t.co/HxYoSyAapU,25,[],0.0
5,1290436314987470848,2020-08-03,【手越祐也『AVALANCHE』３冠達成のお知らせ】 予約開始の８月３日時点で、amazon、楽天ブックス、セブンネットの大手ネット書店の全てで１位を獲得しました。しかも、amazonは１・２位独占。 ありがとうございテイ！！  ■アマゾン限定版  https://t.co/kzPsE3Mrs1 ■通常版  https://t.co/79SWO7qaaW  https://t.co/mvWcrBxrcN,2196,[],0.0
6,1290436160335024131,2020-08-03,Day: 263/365 #プログラミング初心者 #プログラミング学習 #今日の積み上げ  🔖書籍（AWS）  おはようございます😊 バイトでReact使うので早速ポチりました☺️✨AWSの方はAmazonギフト券🎁で購入させて頂きました😭 @kseta19 ありがとうございました！🙇‍♀️勉強します！  https://t.co/WQ7l2jQV5R,12,"['プログラミング初心者', 'プログラミング学習', '今日の積み上げ']",0.0
7,1290435782004678656,2020-08-03,"""WATCH: Pressed By Rep. Gaetz, Jeff Bezos Admits Southern Poverty Law Center Flawed, Wants Better Source For Amazon""  (via @realDailyWire)   https://t.co/GdRFLwOmmH",499,[],0.020000000000000007
8,1290435423068729345,2020-08-03,Amazon ¥399 観てみっかな　全体的な雰囲気はそこはかとなくVシネっぽいな。1098無印が大活躍する希少な映画らしい  https://t.co/4i2TDo8jcG,16,[],0.0
9,1290435166414962696,2020-08-03,My copy just arrived today and it's STILL $5 on Amazon  https://t.co/o9iz36NdMl,30,[],0.0
10,1290434921064996865,2020-08-03,The Honjin MurdersのAmazonレビュー見てたら、｢ヨコミゾは日本のディクスン・カーって言われてるのを読んだけど、私はただ｢日本の横溝正史｣って言えると思う｣みたいなレビューあってFoo!いいこと言うねyou!ってなった,18,[],0.0
11,1290434810519990273,2020-08-03,Amazonで買った大中小3つセットの鉢カバー/バスケット、安いのになかなか素敵で気に入った。また今度買い足そう。  https://t.co/C0O7GwVF7w,10,[],0.0
12,1290434516079849473,2020-08-03,#丘みどり さんの15周年を記念するベストアルバムが10月7日(水)の発売を前にAmazonランキングで予約販売ベストセラー1位になりました！ おめでとうございます！  https://t.co/Ns7YIKdJ4x,71,['丘みどり'],0.0
13,1290434053414453249,2020-08-03,今読んでる本、読み進めるうちに不安な気持ちになってきたので禁忌であるAmazonレビュー確認をやってしまった 『ある程度は覚悟していたが、これなら「とんかつ和幸」で特ひれかつ御飯でも食べた方が良かったと後悔しきり。』とあった,313,[],0.0
14,1290433960300949509,2020-08-03,引っ越し無事完了したんだが、 一昨日Amazonで間違えて前の家に頼んじゃって、朝から取りに行く始末。 やってんなーあたし。 カレコで車予約していざ乗ろうとしたらなぜか鍵開かないし、時間ないから乗れず電車でいく始末。 やられたなー。 いい事ありますよーに🙏,54,[],0.0
15,1290433956937109518,2020-08-03,So I keep getting packages from Amazon addressed to me than I am not ordering. I'm not paying for them. Nor were they on my wishlist. WHAT IS HAPPENING.,19,[],0.0
16,1290433569500925952,2020-08-03,SURE AMAZON PRIME I'D LOVE 2 WATCH 1984 AFTER A WEEK OF 2+2=5 TWITTER,220,[],0.5
17,1290433517034168320,2020-08-03,The Good Smile Overwatch: Mercy figma is on sale for $74 on Amazon. (36% off!)  https://t.co/DTCUbmwZU0  https://t.co/vniVARTaDV,37,[],0.16666666666666666
18,1290433225509294080,2020-08-03,アル・パチーノ主演Amazonドラマシリーズ『ナチ・ハンターズ』のシーズン2が製作決定！『ゲット・アウト』『アス』ジョーダン・ピールが製作総指揮、デヴィッド・ヴェイルがクリエイターを務める作品  https://t.co/dkuXy4CVub #HIHOnews,68,['hihonews'],0.0
19,1290433159507697666,2020-08-03,⌘Katze⌘Group 主催 8月4日 火曜日 ⏰24:00 START  ⚜️クインテット  ⚜️嵐の半島  1000×人数【Amazon】 参加条件(代表者のみ) @necokitune_  @cocoemi8  Follow＆RT  応募はリプに チーム名¦代表者ID¦のみ  交換枠(代表者のみ相互🙇‍♀️) 【リプへ記載🙇‍♀️DM❌】  21:00～24:30 #クインテット #賞金ルーム  https://t.co/i11P64X3Ix,53,"['クインテット', '賞金ルーム']",0.0
20,1290433153128177664,2020-08-03,US Amazon  5. Rockstar (-4)  https://t.co/Gq4yRgkR8A,100,[],0.0
21,1290433091308314624,2020-08-03,"Puedo comprar en  Mercado Libre y  Amazon,  gracias a Caro! (?)",16,[],0.0
22,1290432798377955328,2020-08-03,@BillyTrunks @Daddy07947603 @HashimotoKotoe 多分買わなくても情報抜かれてる可能性があります。1回も買い物してないに自分にAmazonを語る詐欺メールが届きました。しかも中国語付きで。 様々な可能性があるので一概には言えませんが、気を付けた方が良いかもですね。  https://t.co/AT6mof2KH4,102,[],0.0
23,1290432790589313024,2020-08-03,What’s with Amazon jacking up prices? The rulers I had in my cart yesterday were ~$1 and now they’re $6??,14,[],0.0
24,1290432595197476869,2020-08-03,「この世界の（さらにいくつもの）片隅に」Amazonプライムで予約しました。  https://t.co/hcc0FG6R31,12,[],0.0
25,1290432513014366208,2020-08-03,"Oferta na Amazon ⤵️  📚Box Série Divergente, por R$98,99 🛒Confira:  https://t.co/FnbI4b3siz  https://t.co/DHRONHPBHR",18,[],0.0
26,1290432394999115776,2020-08-03,🎁プレゼント企画🎁  企画内容 希望ギフカorPaypay1500  応募方法  RT 俺のフォロー、通知オン  〆多分明日   ＃プレゼント企画#iTunesカード#Amazonギフト   ＃バトル君の企画,27,['バトル君の企画'],0.0
27,1290432325545857024,2020-08-03,"#teachertwitter #clearthelists Don’t know how to change the orange Amazon 📦? Here you go 😊 1. Once you paste link, click on the x to remove box. 2. Click on pic or gif icon and insert. You can add up to 4 pics . Cover students’ faces to ensure their privacy.  https://t.co/ra17Uj6uct",21,"['teachertwitter', 'clearthelists']",0.0
28,1290432301382299648,2020-08-03,おはようございます！ 今日もいい天気ですね☀️✨  造花ですがとてもキレイなので朝から心とても穏やかです☘☘☘  Amazon映画ひよこ？セットついについに今日やっと確認できます💦💦     たくさんの方のお問い合わせやりとりのおかげで無事交換の対応してもらえるようで本当によかったです🙏😭💦  https://t.co/v5zhVTtd0F,17,[],0.0
29,1290432258696810497,2020-08-03,Los trabajadores de estas empresas no regresarán a la oficina durante el 2020:  - Google - Universal Music Group - Warner Music Group - Sony Music - Amazon corporate - Viacom - Scotiabank - RBS (Royal Bank of Scotland) - Group Nine Media - Indeed,67,[],0.0
30,1290432142585892865,2020-08-03,the things I find on Amazon sometimes...  https://t.co/bNrOpLU5cW,11,[],0.0
31,1290432101611962370,2020-08-03,"The Amazon is a Man-Made Food Forest, Researchers Discover  https://t.co/DpEwhPvMOn",15,[],0.0
32,1290432052798488576,2020-08-03,もう去年の年末発行になりますが、一番新しい商業作品はこちらです。 2色漫画11Pとカラー表紙を描いています。 Amazonなどでご購入いただけます。  https://t.co/OCGVDOmyc3,17,[],0.0
33,1290431664108138497,2020-08-03,Controller Gear Animal Crossing: New Horizons - Nintendo Switch Case - Outdoor Pattern &amp; Friends Case Skins is up for preorder on Amazon ($24.99)  https://t.co/ll0BOzScTh  Animal Crossing is now officially part of Marvel  https://t.co/348PH31MC2,54,[],0.13636363636363635
34,1290431574148816897,2020-08-03,THE TICK ON AMAZON FEAT @GriffLightning,93,[],0.0
35,1290431561003708416,2020-08-03,Thought amazon was selling that loud 🤣,35,[],0.1
36,1290431040868188160,2020-08-03,"I can't be the only person here who works from home that has ""door pants."" You know... Pants you only put on to answer the door for UPS, DoorDash, Amazon, Etc?",24,[],0.0
37,1290430990360313857,2020-08-03,おはようです。  先日、Amazonアソシエイトの登録をしたあと、音沙汰がなかったので「審査に落ちたのか？」と思ったら、普通に使えた。  そこは教えてよ！😤  #今日の積み上げ #おは戦20804ak  ✅ツイート ✅動画の撮影 ✅動画の編集,13,"['今日の積み上げ', 'おは戦20804ak']",0.0
38,1290430827386605569,2020-08-03,#BeyHive: Be sure to purchase Beyoncé's #TheGift [Deluxe Edition] album.  • iTunes:  https://t.co/yhLZ02tRzi • Amazon:  https://t.co/kobCHeneOw • TIDAL:  https://t.co/QMoipifbMo  BUY THE GIFT. 1 sale = 150 streams.  https://t.co/JLsVgFhIvI,322,"['beyhive', 'thegift']",0.1375
39,1290430667478638596,2020-08-03,Amazonのカート取得の条件をFBA、自己配送で色々検証してるけどサッパリ分からない。  同じFBAで値段が高い人が取得してたりするし…。 (在庫切れしてるAmazon様がずっとカート持ってたり)  結局はAmazon様の気分次第なんだろうか？😓,27,[],0.0
40,1290430294131081216,2020-08-03,J’ai juste répondu pour montrer comment Amazon prend un pourcentage indécent.,24,[],0.0
41,1290430240443912192,2020-08-03,昨日開かれた血盟イベントはかなり大盛り上がりで楽しかったー♪何せ全員敵意(鬼以外)なもんだからみんなして紫ネームの超悪い集団ψ(｀∇´)ψわっちゃわっちゃ殺し合いでめちゃくちゃ燃えました🤩 またやります！次は景品何にしようかな。うちが出すならAmazon欲しリス1500以内買ってあげちゃうだな♪  https://t.co/LSn0XUCL5p,19,[],0.0
42,1290430209691275265,2020-08-03,"Just noticed that apparently the hardcover of THE BEST LAID PLANS is only $5 right now on amazon??  not sure if this is an error, but if you want a huge discount, now is your chance!!   https://t.co/pSs9QxvPbg",16,[],0.17380952380952386
43,1290430189470658561,2020-08-03,Here's what's new on Amazon Prime in August 2020  https://t.co/U8L5mwn8DC,79,[],0.13636363636363635
44,1290430066674012160,2020-08-03,"There's a movie on Amazon Prime starring WARRIORS and XANADU legend, Michael Beck... and I'm torn.  It *was* called ""BattleTruck""-- a name SO awesome, I had to seek it out.  But for some reason, they renamed it ""Warlords of the Twenty-First Century"".  Should I still watch it?🤔  https://t.co/Z3aiz84nBs",103,[],0.25
45,1290430005147656193,2020-08-03,このあと9時頃よりこれまでの傾向によりAmazonにてSwitchの入荷が予想されます‼️(先週は9時30分頃)  在庫が多いと予想されるものは ●新型はネオン ●Liteはターコイズ・コーラル ●リングフィット ●あつ森セットです。  お時間が空いてる方は、当アカウントの通知を🔛にした上で待機しましょう👍,44,[],0.0
46,1290429985656840192,2020-08-03,"Beijing refuses to allow some of the biggest US tech firms access to the Chinese market (Amazon, Facebook, Google, Twitter...).  Even if the Chinese government had zero access to TikTok data, why should the US provide open access to Chinese tech firms?",1232,[],0.0
47,1290429982007652357,2020-08-03,"˗ˋ おは #デュオゲリラ ˊ˗   🔖｜8月4日 🕛｜9:30 #9時半 👤｜#デュオ 🤑｜¥500×2 Amazon 即渡  @KKS_CDM ｜@kyo_lecomotive  2人のフォロー&amp;RT 【全員】 ※条件未達は連帯責任  応募方法౾✍ 代表者ID @ｱﾘﾅｼ のみ""  ﾊﾟｽﾂｲｼﾞｬｽﾄ この垢 ↳🥇@KKS_CDM までリザルト提出  ＼鬼拡散確定枠／  https://t.co/q2NrZ4XdyU",63,"['デュオゲリラ', '9時半', 'デュオ']",0.0
48,1290429874419765248,2020-08-03,"Just bought Move Ya Hips on Amazon again, please make sure you guys are buying on Amazon and Google Play! Let's secure @ASAPferg and @madeintyo their 1st #1 on the Hot 100 &amp; @NICKIMINAJ her 3rd #1.   MoveYaHips Like Nicki  https://t.co/BViX9crasn",15,[],0.28055555555555556
49,1290429763035828224,2020-08-03,The 15 best documentaries free with Amazon Prime  https://t.co/MqD7HEBHya  https://t.co/dTPLXmGLza,21,[],0.7
50,1290429659558088705,2020-08-03,Buy Amazon stock,34,[],0.0
51,1290429466049744897,2020-08-03,fazendo compra pra mim mesma no amazon  https://t.co/trpwjbpoOH,16,[],0.0
52,1290429448035209217,2020-08-03,"@ChrisJC12002 The wrongness of it aside, who really believes David was really looking for some brogues to buy off of Amazon? He was alerted to this, and made a show of it. Not saying this to defend it, but Dave loves a bit of limelight.",86,[],0.06666666666666667
53,1290428762727694336,2020-08-03,Devil May Cry 5 Collector's Edition (XBO) is $54.30 on Amazon  https://t.co/dv1furgTFa  https://t.co/2dL4V8lTE9,148,[],0.0
54,1290428655261356034,2020-08-03,"meu namorado é o Flamengo, e eu sou a amazon, só ficam na paquera mas nunca fecham um com o outro",17,[],0.0
55,1290428479859761152,2020-08-03,@botty72115155 @DavidLammy @amazon Publicly shaming a company works. I bet they wouldn’t have taken it down so quickly otherwise. How is challenging racism divisive? 🤔,37,[],0.14722222222222223
56,1290428352751259648,2020-08-03,"In Case You Missed It just tipped over 100 reviews on Amazon and I could not be more appreciative of everyone who has posted something - thank you so much! It means a metric ton and I wish I could give you all a lovely, sanitized hug xoxo",62,[],0.475
57,1290428281234378753,2020-08-03,amazon randomly gave me a $200 gift card wtf. i got an email saying they issued a return on my projector because the item was never received even though I did no such thing.... is god looking out for me today,32,[],-0.25
58,1290427935774523392,2020-08-03,"📣 AWS Fargate 同様、Amazon EKS についてもサービスクォータ上限値(作成可能クラスタ数などなど)をマネジメントコンソールから簡単に確認していただけるようになりました！  / ""Amazon EKS quotas can now be managed through AWS Service Quotas""  https://t.co/D0WUtMUUlY  https://t.co/d69Q5gQp3I",32,[],0.0
59,1290427825674223622,2020-08-03,"Amazon Prime: Hey yo ""Knives Out"" is free to watch, now! Me: Cool I'ma watch ""Clue"" for the ten thousandth time instead, that's basically the same thing, right AP: Wh- M: Shh",642,[],0.3294642857142857
60,1290427702181130241,2020-08-03,堺と言えば仁徳天皇陵のイメージだろうが、製造業等の企業立地も盛んで、本社が堺市にあるものだけでもこんな感じ。(堺市HPより) ダイキンのように本社じゃないが大きな事業所を構える企業もあるし、Amazonの大きな倉庫もあるから配送は早い(笑) 要は地味なんだろうなぁ…  https://t.co/M64UmbWhvb,53,[],0.0
61,1290427568831832064,2020-08-03,"Inclusive, lá vem a autora humildemente pedir a quem leu recentemente e não classificou no GR, Amazon, Skoob, para deixar umas estrelinhas e uns comentários, se puder. Ajuda muito!  Goodreads  https://t.co/TPD4q7wLhj",29,[],0.0
62,1290427437130473474,2020-08-03,昨日までAmazonでランシューでも、15%オフクーポンが使えた為、つい食指が伸びそうになったけど我慢した。自分で自分を誉めてあげたい。  自分へのごほうびにランシューでも買うか(違,12,[],0.0
63,1290427376392962048,2020-08-03,Amazon Prime Video: Are you still watching? @CameronMcwatt: Obviously we’re still watching!!!! Where the fuck did you think we’d go???? It’s a fucking pandemic.,12,[],-0.25
64,1290427094141407235,2020-08-03,"Popped on here for literally 10 mins after a break. And in that time I see tweets telling a black man he’ll be hung and calling them Monkey boy, shoes on Amazon called ‘n*gg*r brown.’ Think I’ll be f**king off of here again.",13,[],-0.05416666666666667
65,1290426876024877056,2020-08-03,Amazon Musicにある槇原敬之の風は名前を名乗らずにを紹介します   #槇原敬之 #風は名前も名乗らずに  🎶なんて心地よい声なんだろう🍀   https://  https://t.co/Hwhfeqssfi  https://t.co/Ibh6YIlfKo,28,"['槇原敬之', '風は名前も名乗らずに']",0.0
66,1290426777085435905,2020-08-03,@familyman20181 @SantaSurfing @DigitalFrontQ @CoronavirusFor @VeteransAlways_ And did yo catch when he said something to the effect of Amazon is the largest online retailer....for now.  😱😱😱👀👀👀,40,[],0.0
67,1290426573200515074,2020-08-03,"Oferta ⚡ Amazon  Fallen (R$ 20,00) 📚🖤  https://t.co/pIfVd5mYKF  (Desconto aplicado na página de finalização)  https://t.co/azajYZVzpa",43,[],0.0
68,1290426209503862786,2020-08-03,@wangqingpeng1 我也收到了，浙江衢州寄来，朋友也收到，同样衢州，我们的共同特点都是三月四月在amazon上买过种子，严重怀疑amazon 泄露了我们的信息,84,[],0.0
69,1290425762340728834,2020-08-03,Power Rangers: Battle for the Grid Collector's Edition (Switch) is up for pre-order  Amazon:  https://t.co/l5lGrnjVbu GameStop:  https://t.co/CveS3nZYy0 #ad  Pre-orders include Green Ranger V2 skin  https://t.co/ZrzcJE69p3,41,['ad'],-0.2
70,1290425652781424643,2020-08-03,"I know I’m not the only one to look at somethin in the store and be like “Nah, I can get this for cheaper on Amazon” 😂😂😂👀😴",18,[],0.0
71,1290425434111266816,2020-08-03,"Just bought on Amazon! What about you, don’t get lazy?!?!   https://t.co/uL87H0T5nc",15,[],-0.13020833333333334
72,1290425195291959297,2020-08-03,"If you really hated rich people that bad, you wouldn’t:  - have an iPhone - have a new car - a college degree - Amazon account - social media accounts  But here you are, being the biggest hypocrite of them all.",110,[],-0.211060606060606
73,1290425096843083776,2020-08-03,EC2 Image Builder components can now be developed locally  Customers of EC2 Image Builder can now develop and troubleshoot components to customize and test Amazon Machine Images (AMIs) on their laptops or development &amp; test servers.  ...  https://t.co/efk28rMIdQ,21,[],0.025
74,1290424997895315457,2020-08-03,"「火曜日の朝9時すぎに、Amazonの在庫が追加されて定価の32,978円で買える」、こんな現象がここ数週間続いてます。    https://t.co/L7nLm0VFgB  最近は買取価格も下がってきたので、いわゆる転売屋という人たちはあまり参加してこないかも。  一人でも多く、欲しかった普通の人が、買えますように。  https://t.co/Pb8LTJlpUr",28,[],0.0
75,1290424924822110208,2020-08-03,おはよう(*´∇｀*)ﾉ  Amazon初めて使ってみた (◎ω◎),16,[],0.0
76,1290424887132262400,2020-08-03,Did I buy another bookshelf from amazon....yes 🙈,14,[],0.0
77,1290424806270271493,2020-08-03,Amazon ‘plans to open at least 30 physical shops in the UK’  https://t.co/b0B6bXIblc,45,[],-0.09999999999999999
78,1290424522311516160,2020-08-03,"📣 CloudFormation で ECS タスク定義の EFSVolumeConfiguration がサポートされました〜！  / ""Amazon ECS announces CloudFormation support for Amazon EFS volumes""  https://t.co/jmj3WCM8IO",24,[],0.0
79,1290424301217296384,2020-08-03,"What is the BEST KEPT SECRET in #FantasyFootball? CONSISTENCY! Where do you find the Consistency Guide that is a 3-TIME finalist for Best Fantasy Football Publication by the @FSWA and winner in 2018? It's on @amazon, of course! Check it out here:  https://t.co/F6pjvQQS41",18,['fantasyfootball'],0.26
80,1290424250260574209,2020-08-03,おはようございます☀  昨夜は20時30分過ぎに帰宅🏠 息子はまだ眠れないようで、リビングで一緒に遊ぶことに🧸  すでに妻は疲れ果てて寝落ち😪  夜な夜な残っていた家事をやった後、ついAmazonプライム見てしまった😇  #パパママ応援隊20804 #おは戦20804ak,24,"['パパママ応援隊20804', 'おは戦20804ak']",0.0
81,1290424108799287297,2020-08-03,えっAmazon品切れ…！？,164,[],0.0
82,1290423958551048192,2020-08-03,"Che la pc que compre ayer la pague 20 lucas y en mercado libre esta 120 lucas, en facebook la vi a 40 lucas y en Amazon esta 180 dólares y con menos ram. Vea donde la vea la pague mas barata y esta nueva",10,[],0.0
83,1290423850971398144,2020-08-03,We should all be able to have Move Ya Hips #1 on Amazon:  - You can purchase up to 4 times (Under Songs &amp; Albums) - You can purchase on a daily basis (Delete the song from your Amazon Music library) - Double check your purchase on your digital orders  https://t.co/Cglz0DApVQ  https://t.co/m0d525AmdJ,85,[],0.125
84,1290423510444040192,2020-08-03,✨突発シングルゲリラ✨  🕰👉8時30分  💰👉1500【Amazon】即日  ▫︎条件▫︎ @NaNa_112345 followRT  ▫︎交換枠大優先▫︎ 今日中[シングル、デュオ]  ▫︎確定枠は拡散する人 仲良くしてくれる人  パスツイjust👉@NaNa_112345   ▫︎私のフライヤー作成する人募集(^-^)  #シングルゲリラ #シングル,56,"['シングルゲリラ', 'シングル']",0.0
85,1290423402193289216,2020-08-03,Amazonで買った商品について交換依頼のメッセージ送ったのにずっと返信なくて、「はあ？」と思ってたら、やっと「返信遅れてすみません！　担当のまゆゆです！」って来たんで、「まゆゆか…まゆゆなら許すしかない…」と怒りを収めつつあるし、サポート対応の方みんな、まゆゆを名乗ってはどうか。,208,[],0.0
86,1290423358748794882,2020-08-03,"Sean’s fantastic new book, Live Free or Die, discounted by 34% on amazon if you act now. This is the most important book in the lead up to the most important election in our lives.  https://t.co/mGRhwwbDUn  https://t.co/OWfoPezmw7",1325,[],0.23939393939393938
87,1290423250602754049,2020-08-03,Captain Toad: Treasure Tracker (Switch) is back down to $32.84 (price went up to $39.99 after about 20 minutes last time)  Amazon:  https://t.co/NBtlYfOqO1 Walmart:  https://t.co/0byWRHhhyc  One of my favorite games to play with friends or family that aren't big gamers  https://t.co/t0lhVDV1g6,45,[],0.06888888888888889
88,1290422948935999498,2020-08-03,"#Amazon invested more than $9 billion in fulfillment, transportation and AWS capital projects in Q2.​  https://t.co/eh8s435bO2",35,['amazon'],0.5
89,1290422817746554884,2020-08-03,The Gift: DELUXE BUYING &amp; STREAMING PARTY STARTING NOW! #BlackIsKing  👑🎉  PHRASE: “BUY THE GIFT”  • Apple Music:  https://t.co/ACoGsB4Az3 • iTunes:  https://t.co/GEqR2ldmXM • Amazon:  https://t.co/Gea0NQxhUN • Spotify:  https://t.co/8Q5cHlJpXu  https://t.co/cHzr19OoQU,56,['blackisking'],0.15
90,1290422710573699075,2020-08-03,よくAmazonで本を買うけど、読了するより買う方が早いので困ってる📚  本を買うとき、読者のレビューを読むのが楽しみのひとつ  たいてい帰納法で面白そうなの買っちゃうけど、たまに1つのクチコミに胸打たれポチることがある  そのクチコミにどうして惹かれたのか、掘っていくのが楽しい  おはよ😌☀️,13,[],0.0
91,1290422616738738177,2020-08-03,Cineasta indiano acusa série da Amazon de plágio por cena de sexo gay; compare as versões   https://t.co/CBrn6kZ5fU,40,[],0.4166666666666667
92,1290422596152905729,2020-08-03,"With writing that will grab your attention, a fast pace, plenty of problems to solve, fun characters, ""Dragons in the Clouds"" is a must-read.  @daveblr77 available at Amazon --&gt;  https://t.co/SSV7y27o72  https://t.co/tIMyELyOpS",13,[],0.325
93,1290422488778899460,2020-08-03,Strongly advise any who may be in the Word of Faith or NAR movement to at least watch American Gospel ($3.99 Amazon) .  It may be the best $4 bucks you will ever spend in your life.,42,[],0.5222222222222223
94,1290422467979128833,2020-08-03,【PR】Amazonで人気、驚異のハイコスパ・イヤフォンを生み出す“JPRiDE”とは何か  https://t.co/aYv3dCbu6G  https://t.co/Ae7wzx56Ma,38,[],0.0
95,1290422441337065472,2020-08-03,Quer saber mais sobre esse livro? No site da Amazon tem mais informações:  https://t.co/3hPXEavq5s,122,[],0.0
96,1290422392255217670,2020-08-03,"O mais novo episódio do podcast @moduspod fala sobre o primeiro serial killer americano. Ficou curioso?  Use o cupom de 20% de desconto (LARSON20) na Amazon e garanta o livro que conta mais sobre essa história, ""O Demônio da Cidade Branca"":  https://t.co/z2bw1sVTBF  https://t.co/3cDLMraPf0",185,[],0.0
97,1290422195387334660,2020-08-03,今日午前にamazonで再販が行われる可能性が高いので、このツイートの通知が来てない方は、画像のように通知をONにしておいて下さい  ※ONにしてるけど通知がない方は、スマホ本体の通知設定かTwitterの通知(設定とプライバシーからいけます)がOFFになってると思うので、そちらをチェックしてみて下さい  https://t.co/e7UoQTGKQU,51,[],0.0
98,1290422113040392192,2020-08-03,For y’all that think it’s just black business owners with delays. I still haven’t got it lmao but we in a pandemic so that’s expected. Let me tag amazon and call them a bitch inquiring on my order lol  https://t.co/PTHxTzNdzX,14,[],0.29444444444444445
99,1290421808244629511,2020-08-03,Bought Move Ya Hips 6 times on Amazon! MoveYaHips Like Nicki  https://t.co/RT8mUQRosT,84,[],0.0
100,1290799669560266757,2020-08-04,You folks should check out the amazing new voice-activated Starfinder game Paizo developed with our friends at Amazon.   https://t.co/sglpB0Qfk8,30,[],0.05454545454545455
101,1290799647963992065,2020-08-04,"Gg wp! vs Amazon Monkey (7x2) e (7x1) Clube e Litoral...   tava com saudade de ver uns clipe @zig_zt_? então, toma! #GoFurnace 🔥  https://t.co/UQpeFmEOmP",21,['gofurnace'],-0.0125
102,1290799507727294464,2020-08-04,Amazonプライムビデオ見放題 「#プロメア」配信開始！ 「天元突破グレンラガン」「キルラキル」の監督：今石洋之×脚本：中島かずきによる初のオリジナル劇場アニメーション  プライムビデオ➡ https://t.co/zzOi9athzc  https://t.co/OQjZ5X6Hnw,106,['プロメア'],0.0
103,1290799434033373185,2020-08-04,米津さんのアルバム買おうか買おうか どうやったら車でも家でも電車でも聴ける？  と悩んでたらAmazonアンリミにいたー😭  めちゃんこ嬉しい！ でも課金もしたい！ こんなのタダで聴かせてもらったら申し訳ない🙏※正確にはタダではないけど気分はタダ   https://t.co/xoTwvjcPIA,17,[],0.0
104,1290799305578569728,2020-08-04,#JIMIN ARTICLE [050820] - 1 Naver 💛✅ + Non Naver  Filter x Billboard World Digital Song Sales 1  https://t.co/P4Weu52HMk ⭐ 2  https://t.co/pbivpol3X0 ⭐  Also mentioned Filter - Ranked #1 in Amazon (29/7-30/7) - Surpassed 30M on YouTube - #5 in BTS popular songs on Spotify  https://t.co/UV0ajdAYU9,87,['jimin'],0.3
105,1290799217426837504,2020-08-04,@mattooo2004 @AuthorReinier @walterowensgrpa @AOC WOW. A whole big THIRTY ONE THOUSAND dollars!? Golly gee mister if I had known that I’d be happy as a clam!  Except that’s before taxes. Take about 25% of that out. It’s not enough to rent/gas/electric/internet/car/insurance  Meanwhile Amazon and Bezos pay $0 in taxes.,182,[],0.19999999999999998
106,1290799127668785152,2020-08-04,買い物行ってきたらモバイルバッテリー1000円で売ってた！！ Amazonで調べたら2000円だ笑笑 これは良い買い物したなヽ(*≧ω≦)ﾉ  https://t.co/izgUhYs8Md,27,[],0.0
107,1290799022098309121,2020-08-04,"Oferta livros por até R$20,00 na Amazon ⤵️  📚Contos de Fadas dos Irmãos Grimm - R$13,73 🛒 https://t.co/Lx8TzKicog  📚Serpentário - R$15,92 🛒 https://t.co/5cjYV4MAP5  📚Origem - R$17,89 🛒 https://t.co/FRo16B7ozd  📚O Livro do Cemitério - R$20,09 🛒 https://t.co/UZcLsSw8RU  https://t.co/3ONcFkUPFH",14,[],0.0
108,1290799004884688897,2020-08-04,自分もAmazonで頼んでいた スペアクのBlu-rayが届くのは 土曜日。  既にフラゲで Blu-ray1枚、 DVD2枚。  iTunesの配信ダウンロード 完了済。  ですが、Blu-rayもう1枚 欲しいのでキャンセルはしない予定。  #スペシャルアクターズ,14,['スペシャルアクターズ'],0.0
109,1290798953852616706,2020-08-04,So I was looking around at books on amazon because suddenly my interest in reading has piqued again and I learned that goodwills/secondhand book stores/etc sell through amazon so basically I just bought the 50sog trilogy for $4 😂😂😂😂,17,[],0.0
110,1290798948542582785,2020-08-04,おはようございます　今日は商業見てもらうキリのいいところまでやってから完4話漫画の作業です　まだどこで円盤予約するか迷っていたり…店舗特典にこだわりはないのでamazonでなしのを集めて浮いた資金をグッズに回すでもいいんですが、今のところヒロイン3人が映ってるところを選ぼうと考え中です,31,[],0.0
